session_id,customer_id,session_start,session_end,duration_seconds,device_type,browser,os,entry_page,exit_page,page_views,referrer,authenticated,converted
WSN000000001177,CUST000636,2026-06-24 18:44:00,2026-06-24 18:46:53,173.1,Mobile,Chrome,Android,/outage-status,/account,6,Email,True,False
WSN000000001178,CUST000636,2026-06-18 23:53:00,2026-06-18 23:58:09,309.3,Desktop,Safari,macOS,/support,/billing,8,Direct,True,False
WSN000000001179,CUST000636,2026-06-14 03:48:00,2026-06-14 03:51:53,233.8,Tablet,Chrome,Android,/account,/outage-status,8,Direct,True,False
WSN000000001180,CUST000636,2026-06-05 03:00:00,2026-06-05 03:00:53,53.4,Desktop,Chrome,Windows,/account,/upgrade,6,Direct,True,False
WSN000000001181,CUST000636,2026-06-22 20:36:00,2026-06-22 20:43:26,446.4,Tablet,Safari,iOS,/support,/home,10,Search,False,False
WSN000000001182,CUST000636,2026-06-28 00:50:00,2026-06-28 00:51:12,72.4,Mobile,Safari,iOS,/support,/outage-status,4,Direct,True,False
WSN000000001183,CUST000639,2026-06-05 11:38:00,2026-06-05 11:39:10,70.7,Mobile,Safari,iOS,/account,/plans,3,Direct,True,False
WSN000000001184,CUST000639,2026-06-09 03:24:00,2026-06-09 03:25:47,107.8,Desktop,Edge,Windows,/outage-status,/home,3,Direct,True,False
WSN000000001185,CUST000639,2026-06-25 15:34:00,2026-06-25 15:42:42,522.9,Desktop,Safari,macOS,/billing,/upgrade,12,Direct,False,False
WSN000000001186,CUST000639,2026-06-13 05:32:00,2026-06-13 05:37:00,300.3,Desktop,Edge,Windows,/billing,/billing,8,Email,True,True
WSN000000001187,CUST000640,2026-06-19 00:00:00,2026-06-19 00:01:16,76.2,Desktop,Chrome,Windows,/plans,/support,5,Direct,True,False
WSN000000001188,CUST000640,2026-06-09 23:08:00,2026-06-09 23:09:00,60.3,Mobile,Safari,iOS,/account,/home,6,Email,True,False
WSN000000001189,CUST000642,2026-06-09 22:59:00,2026-06-09 23:04:02,302.1,Tablet,Safari,iOS,/upgrade,/account,10,Direct,True,True
WSN000000001190,CUST000642,2026-06-21 08:27:00,2026-06-21 08:28:20,80.3,Desktop,Edge,Windows,/upgrade,/upgrade,4,Search,True,True
WSN000000001191,CUST000642,2026-06-21 16:58:00,2026-06-21 16:58:43,43.4,Mobile,Chrome,Android,/upgrade,/outage-status,2,Social,False,False
WSN000000001192,CUST000642,2026-06-14 18:02:00,2026-06-14 18:04:23,143.0,Mobile,Safari,iOS,/home,/outage-status,4,Search,True,False
WSN000000001193,CUST000642,2026-06-21 02:21:00,2026-06-21 02:22:20,80.3,Mobile,Safari,iOS,/outage-status,/outage-status,10,Direct,True,False
WSN000000001194,CUST000644,2026-06-20 14:22:00,2026-06-20 14:23:55,115.9,Mobile,Chrome,Android,/account,/billing,9,Social,True,True
WSN000000001195,CUST000644,2026-06-22 04:39:00,2026-06-22 04:43:08,248.4,Mobile,Safari,iOS,/outage-status,/account,8,Social,True,False
WSN000000001196,CUST000644,2026-06-05 23:20:00,2026-06-05 23:20:37,37.9,Desktop,Chrome,Windows,/upgrade,/upgrade,1,Direct,False,False
WSN000000001197,CUST000644,2026-06-03 07:29:00,2026-06-03 07:32:05,185.9,Desktop,Edge,Windows,/billing,/billing,11,Direct,True,True
WSN000000001198,CUST000644,2026-06-23 21:59:00,2026-06-23 22:04:12,312.1,Desktop,Chrome,Windows,/plans,/support,12,Direct,True,True
WSN000000001199,CUST000644,2026-05-31 16:03:00,2026-05-31 16:05:23,143.1,Desktop,Edge,Windows,/upgrade,/upgrade,4,Social,True,False
WSN000000001200,CUST000645,2026-05-31 16:56:00,2026-05-31 16:58:18,138.4,Tablet,Chrome,Android,/account,/account,11,Direct,False,False
WSN000000001201,CUST000645,2026-06-25 01:00:00,2026-06-25 01:04:35,275.9,Mobile,Safari,iOS,/account,/home,12,Direct,False,False
WSN000000001202,CUST000645,2026-06-14 15:23:00,2026-06-14 15:24:46,106.8,Desktop,Safari,macOS,/home,/outage-status,7,Direct,False,False
WSN000000001203,CUST000645,2026-06-23 23:20:00,2026-06-23 23:21:38,98.6,Desktop,Chrome,macOS,/billing,/home,3,Direct,True,False
WSN000000001204,CUST000645,2026-06-21 08:26:00,2026-06-21 08:27:56,116.9,Mobile,Chrome,Android,/account,/account,5,Search,True,False
WSN000000001205,CUST000647,2026-06-16 01:38:00,2026-06-16 01:38:43,43.3,Tablet,Safari,iOS,/account,/home,4,Email,True,False
WSN000000001206,CUST000647,2026-06-15 19:55:00,2026-06-15 19:56:13,73.3,Mobile,Safari,iOS,/billing,/outage-status,9,Search,True,False
WSN000000001207,CUST000647,2026-06-28 06:22:00,2026-06-28 06:24:12,132.7,Mobile,Safari,iOS,/plans,/upgrade,3,Search,True,False
WSN000000001208,CUST000647,2026-06-08 22:33:00,2026-06-08 22:33:55,55.9,Mobile,Chrome,Android,/home,/home,4,Direct,True,True
WSN000000001209,CUST000649,2026-06-09 22:02:00,2026-06-09 22:08:31,391.0,Mobile,Chrome,Android,/support,/home,10,Email,False,False
WSN000000001210,CUST000649,2026-06-09 12:22:00,2026-06-09 12:24:51,171.0,Desktop,Safari,macOS,/plans,/account,9,Direct,True,False
WSN000000001211,CUST000649,2026-06-01 18:10:00,2026-06-01 18:11:52,112.2,Desktop,Safari,macOS,/upgrade,/home,12,Email,False,False
WSN000000001212,CUST000649,2026-06-21 17:30:00,2026-06-21 17:33:55,235.7,Desktop,Edge,Windows,/home,/billing,8,Social,True,False
WSN000000001213,CUST000649,2026-06-26 06:45:00,2026-06-26 06:47:55,175.5,Tablet,Chrome,Android,/plans,/account,11,Direct,True,False
WSN000000001214,CUST000649,2026-06-01 04:03:00,2026-06-01 04:03:33,33.4,Mobile,Chrome,Android,/billing,/billing,1,Direct,True,False
WSN000000001215,CUST000649,2026-06-28 10:14:00,2026-06-28 10:20:54,414.5,Mobile,Chrome,Android,/billing,/home,12,Direct,True,False
WSN000000001216,CUST000649,2026-06-26 06:33:00,2026-06-26 06:33:32,32.4,Desktop,Chrome,Windows,/plans,/plans,1,Email,True,False
WSN000000001217,CUST000653,2026-06-28 16:51:00,2026-06-28 16:51:37,37.2,Mobile,Firefox,Android,/account,/account,1,Direct,True,False
WSN000000001218,CUST000653,2026-06-05 21:39:00,2026-06-05 21:40:26,86.6,Mobile,Chrome,iOS,/plans,/home,2,Direct,True,False
WSN000000001219,CUST000653,2026-06-08 23:47:00,2026-06-08 23:49:34,154.4,Tablet,Safari,iOS,/plans,/plans,6,Direct,False,False
WSN000000001220,CUST000653,2026-06-10 04:40:00,2026-06-10 04:46:27,387.7,Mobile,Safari,iOS,/billing,/upgrade,9,Search,False,False
WSN000000001221,CUST000653,2026-06-15 21:54:00,2026-06-15 21:55:40,100.0,Mobile,Chrome,iOS,/account,/billing,10,Direct,True,True
WSN000000001222,CUST000656,2026-06-13 13:11:00,2026-06-13 13:13:41,161.3,Mobile,Chrome,Android,/home,/support,5,Direct,False,False
WSN000000001223,CUST000657,2026-06-20 23:09:00,2026-06-20 23:10:03,63.7,Mobile,Safari,iOS,/home,/plans,4,Direct,True,False
WSN000000001224,CUST000657,2026-06-05 05:20:00,2026-06-05 05:21:42,102.5,Desktop,Safari,macOS,/upgrade,/billing,3,Email,False,False
WSN000000001225,CUST000657,2026-06-21 01:14:00,2026-06-21 01:14:42,42.0,Desktop,Firefox,Windows,/support,/plans,2,Direct,False,False
WSN000000001226,CUST000657,2026-06-17 11:59:00,2026-06-17 12:07:28,508.1,Mobile,Safari,iOS,/account,/upgrade,12,Ad,False,False
WSN000000001227,CUST000657,2026-06-27 10:15:00,2026-06-27 10:17:34,154.3,Desktop,Chrome,Windows,/support,/support,11,Direct,False,False
WSN000000001228,CUST000657,2026-06-23 02:28:00,2026-06-23 02:30:46,166.3,Desktop,Edge,Windows,/outage-status,/support,7,Search,False,False
WSN000000001229,CUST000659,2026-06-16 12:13:00,2026-06-16 12:15:53,173.1,Tablet,Chrome,iOS,/upgrade,/account,4,Direct,True,False
WSN000000001230,CUST000659,2026-06-27 16:15:00,2026-06-27 16:20:40,340.2,Desktop,Chrome,Windows,/support,/plans,8,Direct,False,False
WSN000000001231,CUST000659,2026-06-17 19:15:00,2026-06-17 19:17:27,147.9,Mobile,Chrome,Android,/outage-status,/support,7,Search,True,False
WSN000000001232,CUST000659,2026-06-17 18:30:00,2026-06-17 18:34:40,280.5,Desktop,Firefox,Windows,/outage-status,/home,7,Search,False,False
WSN000000001233,CUST000662,2026-06-02 10:31:00,2026-06-02 10:35:28,268.6,Mobile,Chrome,Android,/plans,/support,7,Direct,True,False
WSN000000001234,CUST000662,2026-06-29 21:52:00,2026-06-29 21:55:34,214.5,Desktop,Safari,macOS,/account,/home,8,Direct,True,True
WSN000000001235,CUST000662,2026-06-12 12:53:00,2026-06-12 12:54:12,72.0,Mobile,Chrome,Android,/outage-status,/plans,6,Search,True,False
WSN000000001236,CUST000662,2026-06-21 09:27:00,2026-06-21 09:30:44,224.7,Mobile,Chrome,Android,/home,/account,8,Search,True,False
WSN000000001237,CUST000665,2026-06-18 17:16:00,2026-06-18 17:17:04,64.0,Mobile,Safari,iOS,/upgrade,/support,4,Direct,True,False
WSN000000001238,CUST000667,2026-06-13 01:40:00,2026-06-13 01:42:41,161.1,Mobile,Safari,iOS,/billing,/billing,7,Direct,False,False
WSN000000001239,CUST000667,2026-06-07 11:46:00,2026-06-07 11:46:38,38.6,Mobile,Safari,iOS,/billing,/outage-status,2,Search,True,False
WSN000000001240,CUST000667,2026-06-07 18:20:00,2026-06-07 18:25:50,350.5,Desktop,Chrome,Windows,/outage-status,/support,10,Email,False,False
WSN000000001241,CUST000668,2026-06-07 21:26:00,2026-06-07 21:32:55,415.9,Desktop,Chrome,Windows,/home,/home,12,Direct,True,False
WSN000000001242,CUST000668,2026-06-15 15:47:00,2026-06-15 15:49:26,146.6,Mobile,Chrome,Android,/plans,/billing,11,Email,False,False
WSN000000001243,CUST000670,2026-06-04 08:34:00,2026-06-04 08:35:32,92.6,Mobile,Safari,iOS,/support,/upgrade,10,Ad,False,False
WSN000000001244,CUST000670,2026-06-09 14:28:00,2026-06-09 14:29:22,82.9,Mobile,Safari,iOS,/outage-status,/billing,2,Direct,False,False
WSN000000001245,CUST000670,2026-06-09 04:31:00,2026-06-09 04:38:02,422.3,Desktop,Chrome,Windows,/support,/billing,11,Direct,True,False
WSN000000001246,CUST000670,2026-06-24 22:23:00,2026-06-24 22:26:30,210.7,Mobile,Safari,iOS,/account,/home,6,Social,True,False
WSN000000001247,CUST000670,2026-06-05 22:43:00,2026-06-05 22:45:54,174.4,Tablet,Safari,iOS,/support,/outage-status,10,Social,False,False
WSN000000001248,CUST000672,2026-06-11 15:29:00,2026-06-11 15:36:21,441.2,Desktop,Chrome,Windows,/support,/upgrade,10,Direct,False,False
WSN000000001249,CUST000672,2026-06-23 01:36:00,2026-06-23 01:41:13,313.2,Desktop,Firefox,Windows,/outage-status,/support,10,Search,True,False
WSN000000001250,CUST000672,2026-06-10 03:17:00,2026-06-10 03:20:26,206.2,Mobile,Safari,iOS,/home,/account,6,Social,True,False
WSN000000001251,CUST000672,2026-06-16 21:05:00,2026-06-16 21:05:39,39.8,Mobile,Chrome,Android,/account,/account,1,Social,False,False
WSN000000001252,CUST000674,2026-06-25 00:11:00,2026-06-25 00:15:41,281.0,Mobile,Safari,iOS,/upgrade,/account,12,Direct,False,False
WSN000000001253,CUST000674,2026-06-02 20:24:00,2026-06-02 20:26:29,149.4,Mobile,Chrome,Android,/outage-status,/account,12,Direct,False,False
WSN000000001254,CUST000674,2026-06-10 17:29:00,2026-06-10 17:30:23,83.1,Mobile,Chrome,Android,/support,/home,3,Search,False,False
WSN000000001255,CUST000685,2026-06-13 20:03:00,2026-06-13 20:05:22,142.5,Desktop,Edge,Windows,/plans,/account,8,Direct,True,False
WSN000000001256,CUST000685,2026-06-21 20:12:00,2026-06-21 20:14:13,133.8,Desktop,Edge,Windows,/plans,/upgrade,6,Ad,False,False
WSN000000001257,CUST000688,2026-06-14 20:15:00,2026-06-14 20:15:33,33.0,Desktop,Edge,Windows,/billing,/billing,1,Search,False,False
WSN000000001258,CUST000688,2026-06-27 20:27:00,2026-06-27 20:27:26,26.2,Mobile,Safari,iOS,/support,/billing,3,Direct,True,False
WSN000000001259,CUST000688,2026-06-15 06:51:00,2026-06-15 06:56:33,333.3,Mobile,Firefox,Android,/plans,/home,9,Direct,True,False
WSN000000001260,CUST000688,2026-06-24 07:44:00,2026-06-24 07:44:08,8.2,Tablet,Chrome,Android,/account,/account,1,Email,True,False
WSN000000001261,CUST000689,2026-06-05 18:44:00,2026-06-05 18:45:19,79.3,Desktop,Edge,Windows,/account,/home,9,Direct,True,False
WSN000000001262,CUST000689,2026-06-11 06:44:00,2026-06-11 06:46:34,154.8,Desktop,Edge,Windows,/account,/home,6,Search,True,False
WSN000000001263,CUST000689,2026-06-06 20:27:00,2026-06-06 20:31:06,246.2,Desktop,Chrome,macOS,/support,/account,8,Direct,False,False
WSN000000001264,CUST000689,2026-06-26 16:22:00,2026-06-26 16:27:03,303.2,Desktop,Safari,macOS,/upgrade,/billing,10,Search,False,False
WSN000000001265,CUST000689,2026-06-03 16:22:00,2026-06-03 16:28:03,363.3,Desktop,Edge,Windows,/plans,/home,12,Ad,True,True
WSN000000001266,CUST000689,2026-06-20 02:56:00,2026-06-20 02:58:05,125.6,Desktop,Safari,macOS,/upgrade,/outage-status,6,Email,False,False
WSN000000001267,CUST000689,2026-05-31 23:12:00,2026-05-31 23:13:08,68.0,Tablet,Chrome,iOS,/home,/home,2,Search,False,False
WSN000000001268,CUST000692,2026-06-25 02:37:00,2026-06-25 02:37:51,51.4,Desktop,Edge,Windows,/support,/billing,2,Direct,False,False
WSN000000001269,CUST000692,2026-06-09 09:32:00,2026-06-09 09:37:49,349.8,Mobile,Firefox,Android,/upgrade,/outage-status,8,Direct,False,False
WSN000000001270,CUST000692,2026-05-31 13:55:00,2026-05-31 13:56:52,112.0,Mobile,Chrome,Android,/plans,/upgrade,6,Direct,True,False
WSN000000001271,CUST000692,2026-05-31 01:03:00,2026-05-31 01:05:36,156.6,Desktop,Edge,Windows,/billing,/account,5,Direct,True,True
WSN000000001272,CUST000693,2026-06-15 06:33:00,2026-06-15 06:33:19,19.8,Mobile,Chrome,Android,/home,/home,1,Direct,True,False
WSN000000001273,CUST000693,2026-06-23 19:36:00,2026-06-23 19:37:59,119.2,Tablet,Chrome,Android,/plans,/outage-status,5,Direct,False,False
WSN000000001274,CUST000693,2026-06-20 07:07:00,2026-06-20 07:09:40,160.3,Desktop,Safari,macOS,/plans,/account,10,Search,True,False
WSN000000001275,CUST000694,2026-06-04 02:48:00,2026-06-04 02:48:33,33.4,Desktop,Edge,Windows,/account,/account,1,Ad,True,True
WSN000000001276,CUST000694,2026-06-22 15:22:00,2026-06-22 15:22:32,32.3,Tablet,Safari,iOS,/billing,/billing,4,Direct,True,False
WSN000000001277,CUST000694,2026-06-07 15:59:00,2026-06-07 16:01:29,149.8,Desktop,Chrome,Windows,/plans,/billing,9,Search,False,False
WSN000000001278,CUST000700,2026-06-24 15:54:00,2026-06-24 15:56:27,147.1,Desktop,Chrome,macOS,/plans,/billing,9,Email,True,True
WSN000000001279,CUST000702,2026-06-19 15:06:00,2026-06-19 15:09:37,217.3,Tablet,Chrome,iOS,/support,/plans,7,Search,True,True
WSN000000001280,CUST000702,2026-06-14 21:25:00,2026-06-14 21:27:14,134.9,Mobile,Safari,iOS,/home,/outage-status,4,Direct,True,False
WSN000000001281,CUST000702,2026-06-06 12:55:00,2026-06-06 12:56:50,110.9,Desktop,Safari,macOS,/outage-status,/billing,12,Search,True,False
WSN000000001282,CUST000702,2026-06-01 20:22:00,2026-06-01 20:22:25,25.0,Desktop,Safari,macOS,/support,/support,1,Ad,True,False
WSN000000001283,CUST000702,2026-06-12 01:23:00,2026-06-12 01:30:08,428.5,Desktop,Chrome,Windows,/support,/account,12,Ad,True,True
WSN000000001284,CUST000702,2026-06-23 04:25:00,2026-06-23 04:27:50,170.6,Mobile,Chrome,Android,/account,/support,10,Direct,False,False
WSN000000001285,CUST000703,2026-06-28 13:05:00,2026-06-28 13:06:50,110.4,Desktop,Edge,Windows,/support,/upgrade,7,Social,True,False
WSN000000001286,CUST000703,2026-06-22 13:07:00,2026-06-22 13:12:49,349.1,Tablet,Firefox,Android,/account,/outage-status,8,Email,True,False
WSN000000001287,CUST000703,2026-06-02 19:37:00,2026-06-02 19:37:38,38.4,Desktop,Safari,macOS,/support,/support,2,Ad,True,True
WSN000000001288,CUST000703,2026-06-14 20:36:00,2026-06-14 20:37:30,90.3,Desktop,Chrome,macOS,/upgrade,/plans,6,Email,True,False
WSN000000001289,CUST000706,2026-06-08 10:57:00,2026-06-08 10:59:57,177.2,Mobile,Chrome,iOS,/plans,/support,4,Email,False,False
WSN000000001290,CUST000706,2026-06-03 03:05:00,2026-06-03 03:09:54,294.5,Desktop,Chrome,Windows,/support,/outage-status,11,Direct,False,False
WSN000000001291,CUST000706,2026-06-19 13:48:00,2026-06-19 13:48:55,55.2,Desktop,Chrome,Windows,/account,/billing,3,Search,True,False
WSN000000001292,CUST000709,2026-06-27 00:57:00,2026-06-27 00:57:20,20.9,Desktop,Chrome,Windows,/home,/home,1,Social,False,False
WSN000000001293,CUST000709,2026-06-08 23:34:00,2026-06-08 23:35:51,111.3,Desktop,Edge,Windows,/account,/home,4,Direct,True,False
WSN000000001294,CUST000709,2026-06-21 07:21:00,2026-06-21 07:28:54,474.4,Desktop,Chrome,Windows,/home,/plans,11,Search,False,False
WSN000000001295,CUST000709,2026-06-17 21:02:00,2026-06-17 21:04:35,155.0,Desktop,Chrome,Windows,/plans,/outage-status,8,Social,False,False
WSN000000001296,CUST000710,2026-06-07 19:57:00,2026-06-07 20:04:10,430.5,Mobile,Firefox,Android,/support,/home,11,Ad,True,True
WSN000000001297,CUST000710,2026-06-04 13:39:00,2026-06-04 13:46:32,452.2,Desktop,Safari,macOS,/account,/billing,12,Email,False,False
WSN000000001298,CUST000711,2026-06-03 11:47:00,2026-06-03 11:47:44,44.9,Mobile,Chrome,iOS,/support,/account,2,Email,True,False
WSN000000001299,CUST000711,2026-06-19 20:38:00,2026-06-19 20:38:16,16.0,Desktop,Chrome,macOS,/upgrade,/upgrade,1,Ad,True,True
WSN000000001300,CUST000711,2026-06-04 08:11:00,2026-06-04 08:13:24,144.6,Desktop,Chrome,Windows,/outage-status,/home,9,Direct,True,True
WSN000000001301,CUST000711,2026-06-11 20:35:00,2026-06-11 20:37:29,149.1,Mobile,Chrome,iOS,/support,/upgrade,6,Direct,False,False
WSN000000001302,CUST000711,2026-06-28 22:25:00,2026-06-28 22:26:33,93.2,Desktop,Chrome,Windows,/support,/outage-status,3,Direct,False,False
WSN000000001303,CUST000711,2026-06-02 14:38:00,2026-06-02 14:45:27,447.6,Desktop,Chrome,Windows,/billing,/upgrade,12,Search,False,False
WSN000000001304,CUST000711,2026-06-26 04:39:00,2026-06-26 04:41:47,167.0,Tablet,Chrome,Android,/plans,/plans,9,Direct,True,True
WSN000000001305,CUST000715,2026-06-12 03:01:00,2026-06-12 03:06:44,344.7,Desktop,Chrome,Windows,/account,/upgrade,8,Search,False,False
WSN000000001306,CUST000715,2026-05-31 07:54:00,2026-05-31 07:58:19,259.2,Desktop,Chrome,Windows,/outage-status,/plans,9,Email,True,False
WSN000000001307,CUST000715,2026-06-22 14:00:00,2026-06-22 14:04:09,249.2,Tablet,Safari,iOS,/plans,/support,9,Search,False,False
WSN000000001308,CUST000715,2026-06-29 23:53:00,2026-06-29 23:53:56,56.4,Mobile,Chrome,Android,/billing,/account,7,Search,False,False
WSN000000001309,CUST000715,2026-06-16 21:00:00,2026-06-16 21:04:31,271.9,Mobile,Chrome,Android,/billing,/upgrade,10,Social,False,False
WSN000000001310,CUST000719,2026-06-14 11:50:00,2026-06-14 11:52:05,125.0,Desktop,Safari,macOS,/outage-status,/support,3,Direct,False,False
WSN000000001311,CUST000719,2026-06-19 17:55:00,2026-06-19 17:59:49,289.4,Desktop,Chrome,macOS,/outage-status,/upgrade,11,Direct,False,False
WSN000000001312,CUST000719,2026-06-16 01:14:00,2026-06-16 01:15:21,81.9,Mobile,Safari,iOS,/home,/account,4,Search,True,False
WSN000000001313,CUST000719,2026-06-20 09:25:00,2026-06-20 09:25:14,14.6,Desktop,Chrome,Windows,/plans,/plans,1,Direct,False,False
WSN000000001314,CUST000722,2026-06-10 11:59:00,2026-06-10 12:06:58,478.4,Desktop,Safari,macOS,/support,/outage-status,11,Email,True,False
WSN000000001315,CUST000722,2026-06-10 18:00:00,2026-06-10 18:08:56,536.7,Desktop,Chrome,Windows,/support,/home,12,Search,True,False
WSN000000001316,CUST000722,2026-06-25 21:14:00,2026-06-25 21:14:44,44.4,Mobile,Safari,iOS,/account,/account,1,Search,False,False
WSN000000001317,CUST000722,2026-06-08 04:51:00,2026-06-08 04:51:38,38.4,Mobile,Safari,iOS,/plans,/outage-status,4,Search,False,False
WSN000000001318,CUST000722,2026-06-21 21:49:00,2026-06-21 21:51:18,138.9,Tablet,Safari,iOS,/support,/outage-status,10,Search,False,False
WSN000000001319,CUST000722,2026-06-24 07:00:00,2026-06-24 07:00:40,40.4,Mobile,Chrome,Android,/support,/support,1,Ad,False,False
WSN000000001320,CUST000722,2026-06-04 14:31:00,2026-06-04 14:36:25,325.1,Mobile,Chrome,Android,/plans,/upgrade,9,Search,False,False
WSN000000001321,CUST000723,2026-06-17 14:29:00,2026-06-17 14:30:15,75.5,Mobile,Safari,iOS,/support,/billing,2,Search,True,False
WSN000000001322,CUST000724,2026-06-23 18:32:00,2026-06-23 18:32:23,23.1,Desktop,Edge,Windows,/account,/account,2,Direct,False,False
WSN000000001323,CUST000724,2026-06-04 07:34:00,2026-06-04 07:35:22,82.0,Mobile,Safari,iOS,/outage-status,/outage-status,2,Search,True,True
WSN000000001324,CUST000725,2026-06-28 19:04:00,2026-06-28 19:05:55,115.6,Tablet,Safari,iOS,/plans,/upgrade,3,Email,True,False
WSN000000001325,CUST000725,2026-06-15 05:05:00,2026-06-15 05:09:13,253.4,Desktop,Edge,Windows,/support,/plans,7,Search,True,False
WSN000000001326,CUST000725,2026-06-23 23:50:00,2026-06-23 23:51:52,112.6,Desktop,Chrome,Windows,/support,/home,12,Social,True,False
WSN000000001327,CUST000727,2026-05-31 19:58:00,2026-05-31 20:02:15,255.3,Mobile,Safari,iOS,/support,/home,8,Direct,True,False
WSN000000001328,CUST000727,2026-06-02 13:03:00,2026-06-02 13:05:02,122.9,Mobile,Safari,iOS,/outage-status,/support,11,Search,False,False
WSN000000001329,CUST000727,2026-06-01 19:04:00,2026-06-01 19:11:36,456.3,Mobile,Chrome,Android,/billing,/billing,11,Search,True,False
WSN000000001330,CUST000728,2026-06-12 23:02:00,2026-06-12 23:04:26,146.2,Mobile,Chrome,Android,/upgrade,/home,8,Email,True,False
WSN000000001331,CUST000728,2026-06-21 00:22:00,2026-06-21 00:22:27,27.4,Mobile,Firefox,Android,/plans,/plans,2,Search,False,False
WSN000000001332,CUST000728,2026-06-14 02:47:00,2026-06-14 02:48:36,96.5,Desktop,Chrome,macOS,/outage-status,/upgrade,4,Direct,True,False
