invoice_line_id,invoice_id,description,category,amount
INL00007063,INV0004251,PROD_INT monthly service,recurring,50.0
INL00007064,INV0004252,PROD_INT monthly service,recurring,50.0
INL00007065,INV0004252,PROD_MOB monthly service,recurring,62.0
INL00007066,INV0004252,Data usage overage,usage,38.19
INL00007067,INV0004253,PROD_INT monthly service,recurring,50.0
INL00007068,INV0004253,PROD_MOB monthly service,recurring,62.0
INL00007069,INV0004254,PROD_INT monthly service,recurring,50.0
INL00007070,INV0004254,PROD_MOB monthly service,recurring,62.0
INL00007071,INV0004255,PROD_INT monthly service,recurring,50.0
INL00007072,INV0004255,PROD_MOB monthly service,recurring,62.0
INL00007073,INV0004256,PROD_INT monthly service,recurring,50.0
INL00007074,INV0004256,PROD_MOB monthly service,recurring,62.0
INL00007075,INV0004257,PROD_INT monthly service,recurring,95.0
INL00007076,INV0004257,One-time activation fee,one-time,35.0
INL00007077,INV0004257,Partial month proration,one-time,42.18
INL00007078,INV0004258,PROD_INT monthly service,recurring,70.0
INL00007079,INV0004258,One-time activation fee,one-time,35.0
INL00007080,INV0004258,Partial month proration,one-time,23.73
INL00007081,INV0004259,PROD_INT monthly service,recurring,70.0
INL00007082,INV0004260,PROD_INT monthly service,recurring,70.0
INL00007083,INV0004261,PROD_INT monthly service,recurring,70.0
INL00007084,INV0004262,PROD_INT monthly service,recurring,70.0
INL00007085,INV0004263,PROD_INT monthly service,recurring,70.0
INL00007086,INV0004264,PROD_INT monthly service,recurring,70.0
INL00007087,INV0004265,PROD_INT monthly service,recurring,70.0
INL00007088,INV0004266,PROD_INT monthly service,recurring,70.0
INL00007089,INV0004267,PROD_INT monthly service,recurring,70.0
INL00007090,INV0004268,PROD_INT monthly service,recurring,70.0
INL00007091,INV0004269,PROD_INT monthly service,recurring,70.0
INL00007092,INV0004269,Goodwill/service credit,credit,-5.88
INL00007093,INV0004270,PROD_INT monthly service,recurring,70.0
INL00007094,INV0004270,One-time activation fee,one-time,35.0
INL00007095,INV0004270,Partial month proration,one-time,31.12
INL00007096,INV0004271,PROD_INT monthly service,recurring,70.0
INL00007097,INV0004272,PROD_INT monthly service,recurring,70.0
INL00007098,INV0004273,PROD_INT monthly service,recurring,70.0
INL00007099,INV0004274,PROD_INT monthly service,recurring,70.0
INL00007100,INV0004275,PROD_INT monthly service,recurring,70.0
INL00007101,INV0004276,PROD_INT monthly service,recurring,70.0
INL00007102,INV0004276,Goodwill/service credit,credit,-14.31
INL00007103,INV0004277,PROD_INT monthly service,recurring,70.0
INL00007104,INV0004278,PROD_INT monthly service,recurring,70.0
INL00007105,INV0004278,Data usage overage,usage,36.15
INL00007106,INV0004279,PROD_INT monthly service,recurring,70.0
INL00007107,INV0004280,PROD_INT monthly service,recurring,70.0
INL00007108,INV0004281,PROD_INT monthly service,recurring,70.0
INL00007109,INV0004282,PROD_INT monthly service,recurring,70.0
INL00007110,INV0004282,One-time activation fee,one-time,35.0
INL00007111,INV0004282,Partial month proration,one-time,15.33
INL00007112,INV0004283,PROD_INT monthly service,recurring,70.0
INL00007113,INV0004284,PROD_INT monthly service,recurring,70.0
INL00007114,INV0004285,PROD_INT monthly service,recurring,70.0
INL00007115,INV0004286,PROD_INT monthly service,recurring,70.0
INL00007116,INV0004287,PROD_INT monthly service,recurring,70.0
INL00007117,INV0004287,PROD_VOICE monthly service,recurring,25.0
INL00007118,INV0004287,Goodwill/service credit,credit,-9.17
INL00007119,INV0004288,PROD_INT monthly service,recurring,70.0
INL00007120,INV0004288,PROD_VOICE monthly service,recurring,25.0
INL00007121,INV0004289,PROD_INT monthly service,recurring,70.0
INL00007122,INV0004289,PROD_VOICE monthly service,recurring,25.0
INL00007123,INV0004290,PROD_INT monthly service,recurring,70.0
INL00007124,INV0004290,PROD_VOICE monthly service,recurring,25.0
INL00007125,INV0004291,PROD_INT monthly service,recurring,70.0
INL00007126,INV0004291,PROD_VOICE monthly service,recurring,25.0
INL00007127,INV0004292,PROD_INT monthly service,recurring,70.0
INL00007128,INV0004292,PROD_VOICE monthly service,recurring,25.0
INL00007129,INV0004293,PROD_INT monthly service,recurring,70.0
INL00007130,INV0004293,PROD_VOICE monthly service,recurring,25.0
INL00007131,INV0004293,Data usage overage,usage,23.33
INL00007132,INV0004294,PROD_INT monthly service,recurring,50.0
INL00007133,INV0004294,One-time activation fee,one-time,35.0
INL00007134,INV0004294,Partial month proration,one-time,33.68
INL00007135,INV0004295,PROD_INT monthly service,recurring,50.0
INL00007136,INV0004295,Data usage overage,usage,5.54
INL00007137,INV0004296,PROD_INT monthly service,recurring,50.0
INL00007138,INV0004297,PROD_INT monthly service,recurring,50.0
INL00007139,INV0004298,PROD_INT monthly service,recurring,50.0
INL00007140,INV0004299,PROD_INT monthly service,recurring,50.0
INL00007141,INV0004299,PROD_MOB monthly service,recurring,67.0
INL00007142,INV0004300,PROD_INT monthly service,recurring,50.0
INL00007143,INV0004300,PROD_MOB monthly service,recurring,67.0
INL00007144,INV0004300,Data usage overage,usage,37.9
INL00007145,INV0004301,PROD_INT monthly service,recurring,90.0
INL00007146,INV0004301,One-time activation fee,one-time,35.0
INL00007147,INV0004301,Partial month proration,one-time,33.16
INL00007148,INV0004302,PROD_INT monthly service,recurring,90.0
INL00007149,INV0004303,PROD_INT monthly service,recurring,90.0
INL00007150,INV0004304,PROD_INT monthly service,recurring,90.0
INL00007151,INV0004305,PROD_INT monthly service,recurring,90.0
INL00007152,INV0004306,PROD_INT monthly service,recurring,90.0
INL00007153,INV0004307,PROD_INT monthly service,recurring,90.0
INL00007154,INV0004308,PROD_INT monthly service,recurring,90.0
INL00007155,INV0004308,Data usage overage,usage,5.93
INL00007156,INV0004309,PROD_INT monthly service,recurring,90.0
INL00007157,INV0004310,PROD_INT monthly service,recurring,55.0
INL00007158,INV0004310,One-time activation fee,one-time,35.0
INL00007159,INV0004310,Partial month proration,one-time,22.75
INL00007160,INV0004311,PROD_INT monthly service,recurring,55.0
INL00007161,INV0004312,PROD_INT monthly service,recurring,55.0
INL00007162,INV0004313,PROD_INT monthly service,recurring,55.0
INL00007163,INV0004314,PROD_INT monthly service,recurring,55.0
INL00007164,INV0004315,PROD_INT monthly service,recurring,55.0
INL00007165,INV0004315,Goodwill/service credit,credit,-27.88
INL00007166,INV0004316,PROD_INT monthly service,recurring,55.0
INL00007167,INV0004317,PROD_INT monthly service,recurring,55.0
INL00007168,INV0004318,PROD_INT monthly service,recurring,55.0
INL00007169,INV0004318,Goodwill/service credit,credit,-28.09
INL00007170,INV0004319,PROD_INT monthly service,recurring,55.0
INL00007171,INV0004320,PROD_INT monthly service,recurring,55.0
INL00007172,INV0004321,PROD_INT monthly service,recurring,55.0
INL00007173,INV0004321,Goodwill/service credit,credit,-6.91
INL00007174,INV0004322,PROD_INT monthly service,recurring,90.0
INL00007175,INV0004322,One-time activation fee,one-time,35.0
INL00007176,INV0004322,Partial month proration,one-time,39.09
INL00007177,INV0004323,PROD_INT monthly service,recurring,90.0
INL00007178,INV0004324,PROD_INT monthly service,recurring,90.0
INL00007179,INV0004325,PROD_INT monthly service,recurring,90.0
INL00007180,INV0004326,PROD_INT monthly service,recurring,90.0
INL00007181,INV0004327,PROD_INT monthly service,recurring,90.0
INL00007182,INV0004328,PROD_INT monthly service,recurring,90.0
INL00007183,INV0004329,PROD_INT monthly service,recurring,90.0
INL00007184,INV0004330,PROD_INT monthly service,recurring,90.0
INL00007185,INV0004331,PROD_INT monthly service,recurring,90.0
INL00007186,INV0004332,PROD_INT monthly service,recurring,90.0
INL00007187,INV0004333,PROD_INT monthly service,recurring,90.0
INL00007188,INV0004334,PROD_INT monthly service,recurring,70.0
INL00007189,INV0004334,One-time activation fee,one-time,35.0
INL00007190,INV0004334,Partial month proration,one-time,17.29
INL00007191,INV0004335,PROD_INT monthly service,recurring,70.0
INL00007192,INV0004335,Data usage overage,usage,19.87
INL00007193,INV0004336,PROD_INT monthly service,recurring,70.0
INL00007194,INV0004337,PROD_INT monthly service,recurring,70.0
INL00007195,INV0004338,PROD_INT monthly service,recurring,70.0
INL00007196,INV0004339,PROD_INT monthly service,recurring,70.0
INL00007197,INV0004339,PROD_MOB monthly service,recurring,77.0
INL00007198,INV0004340,PROD_INT monthly service,recurring,70.0
INL00007199,INV0004340,PROD_MOB monthly service,recurring,77.0
INL00007200,INV0004341,PROD_INT monthly service,recurring,70.0
INL00007201,INV0004341,PROD_MOB monthly service,recurring,77.0
INL00007202,INV0004341,Goodwill/service credit,credit,-26.76
INL00007203,INV0004342,PROD_INT monthly service,recurring,70.0
INL00007204,INV0004342,PROD_MOB monthly service,recurring,77.0
INL00007205,INV0004343,PROD_INT monthly service,recurring,70.0
INL00007206,INV0004343,PROD_MOB monthly service,recurring,77.0
INL00007207,INV0004344,PROD_INT monthly service,recurring,70.0
INL00007208,INV0004344,PROD_MOB monthly service,recurring,77.0
INL00007209,INV0004345,PROD_INT monthly service,recurring,70.0
INL00007210,INV0004345,PROD_MOB monthly service,recurring,77.0
INL00007211,INV0004345,PROD_VOICE monthly service,recurring,25.0
INL00007212,INV0004346,PROD_INT monthly service,recurring,50.0
INL00007213,INV0004346,One-time activation fee,one-time,35.0
INL00007214,INV0004346,Partial month proration,one-time,11.75
INL00007215,INV0004347,PROD_INT monthly service,recurring,50.0
INL00007216,INV0004347,Data usage overage,usage,13.23
INL00007217,INV0004347,Goodwill/service credit,credit,-9.15
INL00007218,INV0004348,PROD_INT monthly service,recurring,50.0
INL00007219,INV0004349,PROD_INT monthly service,recurring,50.0
INL00007220,INV0004350,PROD_INT monthly service,recurring,50.0
INL00007221,INV0004350,Goodwill/service credit,credit,-26.05
INL00007222,INV0004351,PROD_INT monthly service,recurring,50.0
INL00007223,INV0004352,PROD_INT monthly service,recurring,50.0
INL00007224,INV0004352,Goodwill/service credit,credit,-10.72
INL00007225,INV0004353,PROD_INT monthly service,recurring,50.0
INL00007226,INV0004354,PROD_INT monthly service,recurring,50.0
INL00007227,INV0004354,PROD_MOB monthly service,recurring,67.0
INL00007228,INV0004355,PROD_INT monthly service,recurring,50.0
INL00007229,INV0004355,PROD_MOB monthly service,recurring,67.0
INL00007230,INV0004356,PROD_INT monthly service,recurring,50.0
INL00007231,INV0004356,PROD_MOB monthly service,recurring,67.0
INL00007232,INV0004357,PROD_INT monthly service,recurring,50.0
INL00007233,INV0004357,PROD_MOB monthly service,recurring,67.0
INL00007234,INV0004357,Data usage overage,usage,12.89
INL00007235,INV0004358,PROD_INT monthly service,recurring,70.0
INL00007236,INV0004358,One-time activation fee,one-time,35.0
INL00007237,INV0004358,Partial month proration,one-time,22.14
INL00007238,INV0004359,PROD_INT monthly service,recurring,70.0
INL00007239,INV0004360,PROD_INT monthly service,recurring,70.0
INL00007240,INV0004361,PROD_INT monthly service,recurring,70.0
INL00007241,INV0004362,PROD_INT monthly service,recurring,70.0
INL00007242,INV0004363,PROD_INT monthly service,recurring,70.0
INL00007243,INV0004364,PROD_INT monthly service,recurring,70.0
INL00007244,INV0004365,PROD_INT monthly service,recurring,70.0
INL00007245,INV0004366,PROD_INT monthly service,recurring,70.0
INL00007246,INV0004367,PROD_INT monthly service,recurring,70.0
INL00007247,INV0004368,PROD_INT monthly service,recurring,70.0
INL00007248,INV0004369,PROD_INT monthly service,recurring,120.0
INL00007249,INV0004369,One-time activation fee,one-time,35.0
INL00007250,INV0004369,Partial month proration,one-time,21.76
INL00007251,INV0004370,PROD_INT monthly service,recurring,75.0
INL00007252,INV0004370,PROD_MOB monthly service,recurring,52.0
INL00007253,INV0004370,One-time activation fee,one-time,35.0
INL00007254,INV0004370,Partial month proration,one-time,18.12
INL00007255,INV0004371,PROD_INT monthly service,recurring,75.0
INL00007256,INV0004371,PROD_MOB monthly service,recurring,52.0
INL00007257,INV0004372,PROD_INT monthly service,recurring,75.0
INL00007258,INV0004372,PROD_MOB monthly service,recurring,52.0
INL00007259,INV0004373,PROD_INT monthly service,recurring,75.0
INL00007260,INV0004373,PROD_MOB monthly service,recurring,52.0
INL00007261,INV0004374,PROD_INT monthly service,recurring,75.0
INL00007262,INV0004374,PROD_MOB monthly service,recurring,52.0
INL00007263,INV0004375,PROD_INT monthly service,recurring,75.0
INL00007264,INV0004375,PROD_MOB monthly service,recurring,52.0
INL00007265,INV0004375,Goodwill/service credit,credit,-24.57
INL00007266,INV0004376,PROD_INT monthly service,recurring,75.0
INL00007267,INV0004376,PROD_MOB monthly service,recurring,52.0
INL00007268,INV0004377,PROD_INT monthly service,recurring,75.0
INL00007269,INV0004377,PROD_MOB monthly service,recurring,52.0
INL00007270,INV0004378,PROD_INT monthly service,recurring,75.0
INL00007271,INV0004378,PROD_MOB monthly service,recurring,52.0
INL00007272,INV0004379,PROD_INT monthly service,recurring,75.0
INL00007273,INV0004379,PROD_MOB monthly service,recurring,52.0
INL00007274,INV0004380,PROD_INT monthly service,recurring,75.0
INL00007275,INV0004380,PROD_MOB monthly service,recurring,52.0
INL00007276,INV0004381,PROD_INT monthly service,recurring,75.0
INL00007277,INV0004381,PROD_MOB monthly service,recurring,52.0
INL00007278,INV0004382,PROD_INT monthly service,recurring,75.0
INL00007279,INV0004382,One-time activation fee,one-time,35.0
INL00007280,INV0004382,Partial month proration,one-time,26.18
INL00007281,INV0004383,PROD_INT monthly service,recurring,75.0
INL00007282,INV0004384,PROD_INT monthly service,recurring,75.0
INL00007283,INV0004385,PROD_INT monthly service,recurring,75.0
INL00007284,INV0004385,Goodwill/service credit,credit,-10.5
INL00007285,INV0004386,PROD_INT monthly service,recurring,75.0
INL00007286,INV0004387,PROD_INT monthly service,recurring,75.0
INL00007287,INV0004388,PROD_INT monthly service,recurring,75.0
INL00007288,INV0004389,PROD_INT monthly service,recurring,75.0
INL00007289,INV0004390,PROD_INT monthly service,recurring,75.0
INL00007290,INV0004391,PROD_INT monthly service,recurring,75.0
INL00007291,INV0004392,PROD_INT monthly service,recurring,75.0
INL00007292,INV0004393,PROD_INT monthly service,recurring,75.0
INL00007293,INV0004394,PROD_INT monthly service,recurring,90.0
INL00007294,INV0004394,One-time activation fee,one-time,35.0
INL00007295,INV0004394,Partial month proration,one-time,44.5
INL00007296,INV0004395,PROD_INT monthly service,recurring,90.0
INL00007297,INV0004396,PROD_INT monthly service,recurring,90.0
INL00007298,INV0004396,PROD_VOICE monthly service,recurring,25.0
INL00007299,INV0004396,Goodwill/service credit,credit,-11.39
INL00007300,INV0004397,PROD_INT monthly service,recurring,90.0
INL00007301,INV0004397,PROD_VOICE monthly service,recurring,25.0
INL00007302,INV0004397,Data usage overage,usage,22.69
INL00007303,INV0004398,PROD_INT monthly service,recurring,90.0
INL00007304,INV0004398,PROD_VOICE monthly service,recurring,25.0
INL00007305,INV0004399,PROD_INT monthly service,recurring,90.0
INL00007306,INV0004399,PROD_VOICE monthly service,recurring,25.0
INL00007307,INV0004400,PROD_INT monthly service,recurring,90.0
INL00007308,INV0004400,PROD_VOICE monthly service,recurring,25.0
INL00007309,INV0004401,PROD_INT monthly service,recurring,90.0
INL00007310,INV0004401,PROD_VOICE monthly service,recurring,25.0
INL00007311,INV0004402,PROD_INT monthly service,recurring,90.0
INL00007312,INV0004402,PROD_VOICE monthly service,recurring,25.0
INL00007313,INV0004403,PROD_INT monthly service,recurring,90.0
INL00007314,INV0004403,PROD_VOICE monthly service,recurring,25.0
INL00007315,INV0004404,PROD_INT monthly service,recurring,90.0
INL00007316,INV0004404,PROD_VOICE monthly service,recurring,25.0
INL00007317,INV0004404,Data usage overage,usage,21.67
INL00007318,INV0004405,PROD_INT monthly service,recurring,90.0
INL00007319,INV0004405,PROD_VOICE monthly service,recurring,25.0
INL00007320,INV0004406,PROD_INT monthly service,recurring,75.0
INL00007321,INV0004406,One-time activation fee,one-time,35.0
INL00007322,INV0004406,Partial month proration,one-time,31.7
INL00007323,INV0004407,PROD_INT monthly service,recurring,115.0
