account_id,usage_date,gb_used
ACCT000613,2026-06-13,18.33
ACCT000613,2026-06-14,32.74
ACCT000613,2026-06-15,25.34
ACCT000613,2026-06-16,38.0
ACCT000613,2026-06-17,13.8
ACCT000613,2026-06-18,70.84
ACCT000613,2026-06-19,41.42
ACCT000613,2026-06-20,40.9
ACCT000613,2026-06-21,15.22
ACCT000613,2026-06-22,8.96
ACCT000613,2026-06-23,5.99
ACCT000613,2026-06-24,94.26
ACCT000613,2026-06-25,45.59
ACCT000613,2026-06-26,13.81
ACCT000613,2026-06-27,8.85
ACCT000613,2026-06-28,30.12
ACCT000613,2026-06-29,17.14
ACCT000614,2026-05-31,18.74
ACCT000614,2026-06-01,7.32
ACCT000614,2026-06-02,13.13
ACCT000614,2026-06-03,18.91
ACCT000614,2026-06-04,39.85
ACCT000614,2026-06-05,15.08
ACCT000614,2026-06-06,6.37
ACCT000614,2026-06-07,0.47
ACCT000614,2026-06-08,10.26
ACCT000614,2026-06-09,13.15
ACCT000614,2026-06-10,16.92
ACCT000614,2026-06-11,37.23
ACCT000614,2026-06-12,14.22
ACCT000614,2026-06-13,27.15
ACCT000614,2026-06-14,19.38
ACCT000614,2026-06-15,8.82
ACCT000614,2026-06-16,13.09
ACCT000614,2026-06-17,28.12
ACCT000614,2026-06-18,2.57
ACCT000614,2026-06-19,12.73
ACCT000614,2026-06-20,3.47
ACCT000614,2026-06-21,5.76
ACCT000614,2026-06-22,29.38
ACCT000614,2026-06-23,4.79
ACCT000614,2026-06-24,2.38
ACCT000614,2026-06-25,12.09
ACCT000614,2026-06-26,16.86
ACCT000614,2026-06-27,1.73
ACCT000614,2026-06-28,40.04
ACCT000614,2026-06-29,9.84
ACCT000615,2026-05-31,40.91
ACCT000615,2026-06-01,11.53
ACCT000615,2026-06-02,40.12
ACCT000615,2026-06-03,24.42
ACCT000615,2026-06-04,31.55
ACCT000615,2026-06-05,45.46
ACCT000615,2026-06-06,39.75
ACCT000615,2026-06-07,9.2
ACCT000615,2026-06-08,7.24
ACCT000615,2026-06-09,44.08
ACCT000615,2026-06-10,21.02
ACCT000615,2026-06-11,29.88
ACCT000615,2026-06-12,31.21
ACCT000615,2026-06-13,53.73
ACCT000615,2026-06-14,22.24
ACCT000615,2026-06-15,32.71
ACCT000615,2026-06-16,27.14
ACCT000615,2026-06-17,11.94
ACCT000615,2026-06-18,25.92
ACCT000615,2026-06-19,12.92
ACCT000615,2026-06-20,32.81
ACCT000615,2026-06-21,32.22
ACCT000615,2026-06-22,10.97
ACCT000615,2026-06-23,1.84
ACCT000615,2026-06-24,25.68
ACCT000615,2026-06-25,30.06
ACCT000615,2026-06-26,17.86
ACCT000615,2026-06-27,66.71
ACCT000615,2026-06-28,30.29
ACCT000615,2026-06-29,14.72
ACCT000616,2026-05-31,1.53
ACCT000616,2026-06-01,1.67
ACCT000616,2026-06-02,1.69
ACCT000616,2026-06-03,1.02
ACCT000616,2026-06-04,6.37
ACCT000616,2026-06-05,7.32
ACCT000616,2026-06-06,9.11
ACCT000616,2026-06-07,0.87
ACCT000616,2026-06-08,9.0
ACCT000616,2026-06-09,3.24
ACCT000616,2026-06-10,4.95
ACCT000616,2026-06-11,5.78
ACCT000616,2026-06-12,3.66
ACCT000616,2026-06-13,9.39
ACCT000616,2026-06-14,12.64
ACCT000616,2026-06-15,7.32
ACCT000616,2026-06-16,7.19
ACCT000616,2026-06-17,8.58
ACCT000616,2026-06-18,3.51
ACCT000616,2026-06-19,1.78
ACCT000616,2026-06-20,0.3
ACCT000616,2026-06-21,4.42
ACCT000616,2026-06-22,2.74
ACCT000616,2026-06-23,2.0
ACCT000616,2026-06-24,0.56
ACCT000616,2026-06-25,1.06
ACCT000616,2026-06-26,9.01
ACCT000616,2026-06-27,7.91
ACCT000616,2026-06-28,11.23
ACCT000616,2026-06-29,0.77
ACCT000617,2026-05-31,2.22
ACCT000617,2026-06-01,1.97
ACCT000617,2026-06-02,4.79
ACCT000617,2026-06-03,1.79
ACCT000617,2026-06-04,1.57
ACCT000617,2026-06-05,1.65
ACCT000617,2026-06-06,3.1
ACCT000617,2026-06-07,3.82
ACCT000617,2026-06-08,2.58
ACCT000617,2026-06-09,2.12
ACCT000617,2026-06-10,7.51
ACCT000617,2026-06-11,1.15
ACCT000617,2026-06-12,2.04
ACCT000617,2026-06-13,4.18
ACCT000617,2026-06-14,3.15
ACCT000617,2026-06-15,5.46
ACCT000617,2026-06-16,1.29
ACCT000617,2026-06-17,0.27
ACCT000617,2026-06-18,2.57
ACCT000617,2026-06-19,6.52
ACCT000617,2026-06-20,6.05
ACCT000617,2026-06-21,4.35
ACCT000617,2026-06-22,1.93
ACCT000617,2026-06-23,2.49
ACCT000617,2026-06-24,4.02
ACCT000617,2026-06-25,3.63
ACCT000617,2026-06-26,5.85
ACCT000617,2026-06-27,0.3
ACCT000617,2026-06-28,3.22
ACCT000617,2026-06-29,5.37
ACCT000618,2026-05-31,9.22
ACCT000618,2026-06-01,7.66
ACCT000618,2026-06-02,7.11
ACCT000618,2026-06-03,20.02
ACCT000618,2026-06-04,10.41
ACCT000618,2026-06-05,42.16
ACCT000618,2026-06-06,10.57
ACCT000618,2026-06-07,40.1
ACCT000618,2026-06-08,35.04
ACCT000618,2026-06-09,3.11
ACCT000618,2026-06-10,6.44
ACCT000618,2026-06-11,26.64
ACCT000618,2026-06-12,3.49
ACCT000618,2026-06-13,9.54
ACCT000618,2026-06-14,6.19
ACCT000618,2026-06-15,25.65
ACCT000618,2026-06-16,31.86
ACCT000618,2026-06-17,30.12
ACCT000618,2026-06-18,17.09
ACCT000618,2026-06-19,20.34
ACCT000618,2026-06-20,41.14
ACCT000618,2026-06-21,10.98
ACCT000618,2026-06-22,13.52
ACCT000618,2026-06-23,2.8
ACCT000618,2026-06-24,1.87
ACCT000618,2026-06-25,23.13
ACCT000618,2026-06-26,57.35
ACCT000618,2026-06-27,18.63
ACCT000618,2026-06-28,8.96
ACCT000618,2026-06-29,37.02
ACCT000619,2026-05-31,30.94
ACCT000619,2026-06-01,23.2
ACCT000619,2026-06-02,29.6
ACCT000619,2026-06-03,20.82
ACCT000619,2026-06-04,34.63
ACCT000619,2026-06-05,5.6
ACCT000619,2026-06-06,21.15
ACCT000619,2026-06-07,12.0
ACCT000619,2026-06-08,1.69
ACCT000619,2026-06-09,22.89
ACCT000619,2026-06-10,26.87
ACCT000619,2026-06-11,42.08
ACCT000619,2026-06-12,9.7
ACCT000619,2026-06-13,17.21
ACCT000619,2026-06-14,26.95
ACCT000619,2026-06-15,11.49
ACCT000619,2026-06-16,1.25
ACCT000619,2026-06-17,4.5
ACCT000619,2026-06-18,18.58
ACCT000619,2026-06-19,19.59
ACCT000619,2026-06-20,11.1
ACCT000619,2026-06-21,9.38
ACCT000619,2026-06-22,11.95
ACCT000619,2026-06-23,9.11
ACCT000619,2026-06-24,13.69
ACCT000619,2026-06-25,53.96
ACCT000619,2026-06-26,53.6
ACCT000619,2026-06-27,18.81
ACCT000619,2026-06-28,6.58
ACCT000619,2026-06-29,18.22
ACCT000620,2026-05-31,6.71
ACCT000620,2026-06-01,11.05
ACCT000620,2026-06-02,25.04
ACCT000620,2026-06-03,8.06
ACCT000620,2026-06-04,19.35
ACCT000620,2026-06-05,9.05
ACCT000620,2026-06-06,25.24
ACCT000620,2026-06-07,13.15
ACCT000620,2026-06-08,25.26
ACCT000620,2026-06-09,5.77
ACCT000620,2026-06-10,21.19
ACCT000620,2026-06-11,12.04
ACCT000620,2026-06-12,14.9
ACCT000620,2026-06-13,23.1
ACCT000620,2026-06-14,10.0
ACCT000620,2026-06-15,19.1
ACCT000620,2026-06-16,6.85
ACCT000620,2026-06-17,32.2
ACCT000620,2026-06-18,33.44
ACCT000620,2026-06-19,13.66
ACCT000620,2026-06-20,38.03
ACCT000620,2026-06-21,28.69
ACCT000620,2026-06-22,4.27
ACCT000620,2026-06-23,13.75
ACCT000620,2026-06-24,17.49
ACCT000620,2026-06-25,10.31
ACCT000620,2026-06-26,20.06
ACCT000620,2026-06-27,13.35
ACCT000620,2026-06-28,10.36
ACCT000620,2026-06-29,24.4
ACCT000621,2026-05-31,112.57
ACCT000621,2026-06-01,18.85
ACCT000621,2026-06-02,59.5
ACCT000621,2026-06-03,3.53
ACCT000621,2026-06-04,16.68
ACCT000621,2026-06-05,13.68
ACCT000621,2026-06-06,5.77
ACCT000621,2026-06-07,90.62
ACCT000621,2026-06-08,52.74
ACCT000621,2026-06-09,27.2
ACCT000621,2026-06-10,8.52
ACCT000621,2026-06-11,12.42
ACCT000621,2026-06-12,56.87
ACCT000621,2026-06-13,55.36
ACCT000621,2026-06-14,5.42
ACCT000621,2026-06-15,23.23
ACCT000621,2026-06-16,11.07
ACCT000621,2026-06-17,10.66
ACCT000621,2026-06-18,20.47
ACCT000621,2026-06-19,24.45
ACCT000621,2026-06-20,43.15
ACCT000621,2026-06-21,38.39
ACCT000621,2026-06-22,16.83
ACCT000621,2026-06-23,37.48
ACCT000621,2026-06-24,106.76
ACCT000621,2026-06-25,11.3
ACCT000621,2026-06-26,65.57
ACCT000621,2026-06-27,15.13
ACCT000621,2026-06-28,23.79
ACCT000621,2026-06-29,16.08
ACCT000622,2026-05-31,8.8
ACCT000622,2026-06-01,3.81
ACCT000622,2026-06-02,24.3
ACCT000622,2026-06-03,10.36
ACCT000622,2026-06-04,15.26
ACCT000622,2026-06-05,19.49
ACCT000622,2026-06-06,12.79
ACCT000622,2026-06-07,2.08
ACCT000622,2026-06-08,56.28
ACCT000622,2026-06-09,10.12
ACCT000622,2026-06-10,19.51
ACCT000622,2026-06-11,10.26
ACCT000622,2026-06-12,9.4
ACCT000622,2026-06-13,25.76
ACCT000622,2026-06-14,16.17
ACCT000622,2026-06-15,11.46
ACCT000622,2026-06-16,24.07
ACCT000622,2026-06-17,16.55
ACCT000622,2026-06-18,20.05
ACCT000622,2026-06-19,6.44
ACCT000622,2026-06-20,8.58
ACCT000622,2026-06-21,20.17
ACCT000622,2026-06-22,28.3
ACCT000622,2026-06-23,15.71
ACCT000622,2026-06-24,12.18
ACCT000622,2026-06-25,26.89
ACCT000622,2026-06-26,8.88
ACCT000622,2026-06-27,80.76
ACCT000622,2026-06-28,12.73
ACCT000622,2026-06-29,83.87
ACCT000624,2026-05-31,5.7
ACCT000624,2026-06-01,30.2
ACCT000624,2026-06-02,13.36
ACCT000624,2026-06-03,12.6
ACCT000624,2026-06-04,32.83
ACCT000624,2026-06-05,15.75
ACCT000624,2026-06-06,32.99
ACCT000624,2026-06-07,36.66
ACCT000624,2026-06-08,56.88
ACCT000624,2026-06-09,11.8
ACCT000624,2026-06-10,13.24
ACCT000624,2026-06-11,16.65
ACCT000624,2026-06-12,39.81
ACCT000624,2026-06-13,22.37
ACCT000624,2026-06-14,12.88
ACCT000624,2026-06-15,4.2
ACCT000624,2026-06-16,13.27
ACCT000624,2026-06-17,6.39
ACCT000624,2026-06-18,39.65
ACCT000624,2026-06-19,17.5
ACCT000624,2026-06-20,11.9
ACCT000624,2026-06-21,2.3
ACCT000624,2026-06-22,1.68
ACCT000624,2026-06-23,12.44
ACCT000624,2026-06-24,15.16
ACCT000624,2026-06-25,33.75
ACCT000624,2026-06-26,5.97
ACCT000624,2026-06-27,9.86
ACCT000624,2026-06-28,59.13
ACCT000624,2026-06-29,44.6
ACCT000625,2026-05-31,4.41
ACCT000625,2026-06-01,3.87
ACCT000625,2026-06-02,9.15
ACCT000625,2026-06-03,7.65
ACCT000625,2026-06-04,2.61
ACCT000625,2026-06-05,6.39
ACCT000625,2026-06-06,4.97
ACCT000625,2026-06-07,2.5
ACCT000625,2026-06-08,4.18
ACCT000625,2026-06-09,6.02
ACCT000625,2026-06-10,2.1
ACCT000625,2026-06-11,10.77
ACCT000625,2026-06-12,6.91
ACCT000625,2026-06-13,4.29
ACCT000625,2026-06-14,11.89
ACCT000625,2026-06-15,13.62
ACCT000625,2026-06-16,12.71
ACCT000625,2026-06-17,3.2
ACCT000625,2026-06-18,1.6
ACCT000625,2026-06-19,10.95
ACCT000625,2026-06-20,2.78
ACCT000625,2026-06-21,1.83
ACCT000625,2026-06-22,4.01
ACCT000625,2026-06-23,7.7
ACCT000625,2026-06-24,1.89
ACCT000625,2026-06-25,5.36
ACCT000625,2026-06-26,3.21
ACCT000625,2026-06-27,6.31
ACCT000625,2026-06-28,5.44
ACCT000625,2026-06-29,2.54
ACCT000626,2026-05-31,4.16
ACCT000626,2026-06-01,0.45
ACCT000626,2026-06-02,4.97
ACCT000626,2026-06-03,6.32
ACCT000626,2026-06-04,6.56
ACCT000626,2026-06-05,18.12
ACCT000626,2026-06-06,12.44
ACCT000626,2026-06-07,4.18
ACCT000626,2026-06-08,9.63
ACCT000626,2026-06-09,4.62
ACCT000626,2026-06-10,5.84
ACCT000626,2026-06-11,11.79
ACCT000626,2026-06-12,2.04
ACCT000626,2026-06-13,3.69
ACCT000626,2026-06-14,5.35
ACCT000626,2026-06-15,5.0
ACCT000626,2026-06-16,2.73
ACCT000626,2026-06-17,2.38
ACCT000626,2026-06-18,3.3
ACCT000626,2026-06-19,2.12
ACCT000626,2026-06-20,2.5
ACCT000626,2026-06-21,7.05
ACCT000626,2026-06-22,7.0
ACCT000626,2026-06-23,3.15
ACCT000626,2026-06-24,5.67
ACCT000626,2026-06-25,6.17
ACCT000626,2026-06-26,18.27
ACCT000626,2026-06-27,1.55
ACCT000626,2026-06-28,1.27
ACCT000626,2026-06-29,6.72
ACCT000627,2026-05-31,34.41
ACCT000627,2026-06-01,17.8
ACCT000627,2026-06-02,41.35
ACCT000627,2026-06-03,28.51
ACCT000627,2026-06-04,26.42
ACCT000627,2026-06-05,16.92
ACCT000627,2026-06-06,3.67
ACCT000627,2026-06-07,16.44
ACCT000627,2026-06-08,31.68
ACCT000627,2026-06-09,27.18
ACCT000627,2026-06-10,27.09
ACCT000627,2026-06-11,25.07
ACCT000627,2026-06-12,18.71
ACCT000627,2026-06-13,12.48
ACCT000627,2026-06-14,17.77
ACCT000627,2026-06-15,54.79
ACCT000627,2026-06-16,16.61
ACCT000627,2026-06-17,23.75
ACCT000627,2026-06-18,24.2
ACCT000627,2026-06-19,6.92
ACCT000627,2026-06-20,62.24
ACCT000627,2026-06-21,7.61
ACCT000627,2026-06-22,19.07
ACCT000627,2026-06-23,20.36
ACCT000627,2026-06-24,1.67
ACCT000627,2026-06-25,5.39
ACCT000627,2026-06-26,11.75
ACCT000627,2026-06-27,34.57
ACCT000627,2026-06-28,2.0
ACCT000627,2026-06-29,23.76
ACCT000628,2026-05-31,4.62
ACCT000628,2026-06-01,12.27
ACCT000628,2026-06-02,9.26
ACCT000628,2026-06-03,4.61
ACCT000628,2026-06-04,5.48
ACCT000628,2026-06-05,4.23
ACCT000628,2026-06-06,14.85
ACCT000628,2026-06-07,2.96
ACCT000628,2026-06-08,1.86
ACCT000628,2026-06-09,11.96
ACCT000628,2026-06-10,10.87
ACCT000628,2026-06-11,4.96
ACCT000628,2026-06-12,6.18
ACCT000628,2026-06-13,24.86
ACCT000628,2026-06-14,21.38
ACCT000628,2026-06-15,5.8
ACCT000628,2026-06-16,27.33
ACCT000628,2026-06-17,8.09
ACCT000628,2026-06-18,10.99
ACCT000628,2026-06-19,13.45
ACCT000628,2026-06-20,17.01
ACCT000628,2026-06-21,11.11
ACCT000628,2026-06-22,4.72
ACCT000628,2026-06-23,1.29
ACCT000628,2026-06-24,18.16
ACCT000628,2026-06-25,2.59
ACCT000628,2026-06-26,3.43
ACCT000628,2026-06-27,11.92
ACCT000628,2026-06-28,6.11
ACCT000628,2026-06-29,9.69
ACCT000629,2026-05-31,18.35
ACCT000629,2026-06-01,10.97
ACCT000629,2026-06-02,7.12
ACCT000629,2026-06-03,29.15
ACCT000629,2026-06-04,23.74
ACCT000629,2026-06-05,13.06
ACCT000629,2026-06-06,2.31
ACCT000629,2026-06-07,10.85
ACCT000629,2026-06-08,11.63
ACCT000629,2026-06-09,36.66
ACCT000629,2026-06-10,39.99
ACCT000629,2026-06-11,17.11
ACCT000629,2026-06-12,18.21
ACCT000629,2026-06-13,5.15
ACCT000629,2026-06-14,23.19
ACCT000629,2026-06-15,2.05
ACCT000629,2026-06-16,7.59
ACCT000629,2026-06-17,10.22
ACCT000629,2026-06-18,17.89
ACCT000629,2026-06-19,4.72
ACCT000629,2026-06-20,15.43
ACCT000629,2026-06-21,4.37
ACCT000629,2026-06-22,40.28
ACCT000629,2026-06-23,8.54
ACCT000629,2026-06-24,23.22
ACCT000629,2026-06-25,12.03
ACCT000629,2026-06-26,10.64
ACCT000629,2026-06-27,23.72
ACCT000629,2026-06-28,8.44
ACCT000629,2026-06-29,9.26
ACCT000630,2026-05-31,6.21
ACCT000630,2026-06-01,8.82
ACCT000630,2026-06-02,6.28
ACCT000630,2026-06-03,4.74
ACCT000630,2026-06-04,5.17
ACCT000630,2026-06-05,7.84
ACCT000630,2026-06-06,6.06
ACCT000630,2026-06-07,27.09
ACCT000630,2026-06-08,7.6
ACCT000630,2026-06-09,8.0
ACCT000630,2026-06-10,7.66
ACCT000630,2026-06-11,7.62
ACCT000630,2026-06-12,3.71
ACCT000630,2026-06-13,8.36
ACCT000630,2026-06-14,11.44
ACCT000630,2026-06-15,3.48
ACCT000630,2026-06-16,8.07
ACCT000630,2026-06-17,13.83
ACCT000630,2026-06-18,4.43
ACCT000630,2026-06-19,6.04
ACCT000630,2026-06-20,11.79
ACCT000630,2026-06-21,12.58
ACCT000630,2026-06-22,6.94
ACCT000630,2026-06-23,14.53
ACCT000630,2026-06-24,1.57
ACCT000630,2026-06-25,3.38
ACCT000630,2026-06-26,3.34
ACCT000630,2026-06-27,1.96
ACCT000630,2026-06-28,5.29
ACCT000630,2026-06-29,7.67
ACCT000631,2026-05-31,3.34
ACCT000631,2026-06-01,0.89
ACCT000631,2026-06-02,1.88
ACCT000631,2026-06-03,1.81
ACCT000631,2026-06-04,6.75
ACCT000631,2026-06-05,2.0
ACCT000631,2026-06-06,4.98
ACCT000631,2026-06-07,3.41
ACCT000631,2026-06-08,5.75
ACCT000631,2026-06-09,3.99
ACCT000631,2026-06-10,2.85
ACCT000631,2026-06-11,1.68
ACCT000631,2026-06-12,2.75
ACCT000631,2026-06-13,3.68
ACCT000631,2026-06-14,2.99
ACCT000631,2026-06-15,2.48
ACCT000631,2026-06-16,7.17
ACCT000631,2026-06-17,0.75
ACCT000631,2026-06-18,1.37
ACCT000631,2026-06-19,3.08
ACCT000631,2026-06-20,0.99
ACCT000631,2026-06-21,2.34
ACCT000631,2026-06-22,4.91
ACCT000631,2026-06-23,1.07
ACCT000631,2026-06-24,1.96
ACCT000631,2026-06-25,1.37
ACCT000631,2026-06-26,1.12
ACCT000631,2026-06-27,1.65
ACCT000631,2026-06-28,3.0
ACCT000631,2026-06-29,1.8
ACCT000632,2026-05-31,21.61
ACCT000632,2026-06-01,19.55
ACCT000632,2026-06-02,29.13
ACCT000632,2026-06-03,23.33
ACCT000632,2026-06-04,8.5
ACCT000632,2026-06-05,17.27
ACCT000632,2026-06-06,10.02
ACCT000632,2026-06-07,40.85
ACCT000632,2026-06-08,49.1
ACCT000632,2026-06-09,9.99
ACCT000632,2026-06-10,54.08
ACCT000632,2026-06-11,30.25
ACCT000632,2026-06-12,17.59
ACCT000632,2026-06-13,70.42
ACCT000632,2026-06-14,17.91
ACCT000632,2026-06-15,3.96
ACCT000632,2026-06-16,11.26
ACCT000632,2026-06-17,12.17
ACCT000632,2026-06-18,31.55
ACCT000632,2026-06-19,1.9
ACCT000632,2026-06-20,27.04
ACCT000632,2026-06-21,26.62
ACCT000632,2026-06-22,23.14
ACCT000632,2026-06-23,21.95
ACCT000632,2026-06-24,46.15
ACCT000632,2026-06-25,42.11
ACCT000632,2026-06-26,27.47
ACCT000632,2026-06-27,23.11
ACCT000632,2026-06-28,2.91
ACCT000632,2026-06-29,8.78
ACCT000633,2026-05-31,11.72
ACCT000633,2026-06-01,4.0
ACCT000633,2026-06-02,8.7
ACCT000633,2026-06-03,23.13
ACCT000633,2026-06-04,9.3
ACCT000633,2026-06-05,14.85
ACCT000633,2026-06-06,17.08
ACCT000633,2026-06-07,18.37
ACCT000633,2026-06-08,19.75
ACCT000633,2026-06-09,19.79
ACCT000633,2026-06-10,1.8
ACCT000633,2026-06-11,24.74
ACCT000633,2026-06-12,15.39
ACCT000633,2026-06-13,10.4
ACCT000633,2026-06-14,9.09
ACCT000633,2026-06-15,1.08
ACCT000633,2026-06-16,4.76
ACCT000633,2026-06-17,4.89
ACCT000633,2026-06-18,4.98
ACCT000633,2026-06-19,2.45
ACCT000633,2026-06-20,19.1
ACCT000633,2026-06-21,12.48
ACCT000633,2026-06-22,12.96
ACCT000633,2026-06-23,28.54
ACCT000633,2026-06-24,2.65
ACCT000633,2026-06-25,27.18
ACCT000633,2026-06-26,9.65
ACCT000633,2026-06-27,21.09
ACCT000633,2026-06-28,1.37
ACCT000633,2026-06-29,26.4
ACCT000634,2026-05-31,1.92
ACCT000634,2026-06-01,5.31
ACCT000634,2026-06-02,14.07
ACCT000634,2026-06-03,8.35
ACCT000634,2026-06-04,5.42
ACCT000634,2026-06-05,10.31
ACCT000634,2026-06-06,4.72
ACCT000634,2026-06-07,12.03
ACCT000634,2026-06-08,6.69
ACCT000634,2026-06-09,0.8
ACCT000634,2026-06-10,4.88
ACCT000634,2026-06-11,7.34
ACCT000634,2026-06-12,8.88
ACCT000634,2026-06-13,11.1
ACCT000634,2026-06-14,4.66
ACCT000634,2026-06-15,7.63
ACCT000634,2026-06-16,3.56
ACCT000634,2026-06-17,19.5
ACCT000634,2026-06-18,9.98
ACCT000634,2026-06-19,10.93
ACCT000634,2026-06-20,15.0
ACCT000634,2026-06-21,6.69
ACCT000634,2026-06-22,14.51
ACCT000634,2026-06-23,9.56
ACCT000634,2026-06-24,9.75
ACCT000634,2026-06-25,4.7
ACCT000634,2026-06-26,12.15
ACCT000634,2026-06-27,8.31
ACCT000634,2026-06-28,5.09
ACCT000634,2026-06-29,0.95
ACCT000635,2026-05-31,2.06
ACCT000635,2026-06-01,1.44
ACCT000635,2026-06-02,1.53
ACCT000635,2026-06-03,1.92
ACCT000635,2026-06-04,3.12
ACCT000635,2026-06-05,4.37
ACCT000635,2026-06-06,3.62
ACCT000635,2026-06-07,2.51
ACCT000635,2026-06-08,2.59
ACCT000635,2026-06-09,1.72
ACCT000635,2026-06-10,4.54
ACCT000635,2026-06-11,0.9
ACCT000635,2026-06-12,0.67
ACCT000635,2026-06-13,1.38
ACCT000635,2026-06-14,0.45
ACCT000635,2026-06-15,2.3
ACCT000635,2026-06-16,8.57
ACCT000635,2026-06-17,5.34
ACCT000635,2026-06-18,2.36
ACCT000635,2026-06-19,0.59
ACCT000635,2026-06-20,3.26
ACCT000635,2026-06-21,4.32
ACCT000635,2026-06-22,1.17
ACCT000635,2026-06-23,2.15
ACCT000635,2026-06-24,0.26
ACCT000635,2026-06-25,2.52
ACCT000635,2026-06-26,1.66
ACCT000635,2026-06-27,0.85
ACCT000635,2026-06-28,1.45
ACCT000635,2026-06-29,1.1
ACCT000636,2026-05-31,18.23
ACCT000636,2026-06-01,21.76
ACCT000636,2026-06-02,11.94
ACCT000636,2026-06-03,38.13
ACCT000636,2026-06-04,38.01
ACCT000636,2026-06-05,10.27
ACCT000636,2026-06-06,84.2
ACCT000636,2026-06-07,11.54
ACCT000636,2026-06-08,29.89
ACCT000636,2026-06-09,7.23
ACCT000636,2026-06-10,8.28
ACCT000636,2026-06-11,43.48
ACCT000636,2026-06-12,59.74
ACCT000636,2026-06-13,63.12
ACCT000636,2026-06-14,50.93
ACCT000636,2026-06-15,14.05
ACCT000636,2026-06-16,47.06
ACCT000636,2026-06-17,9.63
ACCT000636,2026-06-18,24.46
ACCT000636,2026-06-19,37.78
ACCT000636,2026-06-20,24.24
ACCT000636,2026-06-21,39.93
ACCT000636,2026-06-22,70.42
ACCT000636,2026-06-23,14.28
ACCT000636,2026-06-24,67.39
ACCT000636,2026-06-25,39.67
ACCT000636,2026-06-26,63.16
ACCT000636,2026-06-27,50.35
ACCT000636,2026-06-28,71.85
ACCT000636,2026-06-29,56.94
ACCT000637,2026-05-31,21.52
ACCT000637,2026-06-01,25.09
ACCT000637,2026-06-02,15.19
ACCT000637,2026-06-03,22.46
ACCT000637,2026-06-04,24.93
ACCT000637,2026-06-05,21.03
ACCT000637,2026-06-06,7.2
ACCT000637,2026-06-07,14.79
ACCT000637,2026-06-08,2.15
ACCT000637,2026-06-09,2.35
ACCT000637,2026-06-10,9.2
ACCT000637,2026-06-11,5.1
ACCT000637,2026-06-12,36.03
ACCT000637,2026-06-13,19.22
ACCT000637,2026-06-14,53.64
ACCT000637,2026-06-15,15.68
ACCT000637,2026-06-16,20.21
ACCT000637,2026-06-17,31.34
ACCT000637,2026-06-18,34.45
ACCT000637,2026-06-19,19.39
ACCT000637,2026-06-20,4.54
ACCT000637,2026-06-21,27.74
ACCT000637,2026-06-22,4.38
ACCT000637,2026-06-23,18.98
ACCT000637,2026-06-24,5.02
ACCT000637,2026-06-25,11.24
ACCT000637,2026-06-26,11.86
ACCT000637,2026-06-27,1.54
ACCT000637,2026-06-28,53.82
ACCT000637,2026-06-29,11.73
ACCT000638,2026-05-31,3.26
ACCT000638,2026-06-01,6.77
ACCT000638,2026-06-02,17.92
ACCT000638,2026-06-03,5.8
ACCT000638,2026-06-04,13.47
ACCT000638,2026-06-05,0.58
ACCT000638,2026-06-06,52.61
ACCT000638,2026-06-07,25.87
ACCT000638,2026-06-08,5.27
ACCT000638,2026-06-09,35.03
ACCT000638,2026-06-10,12.16
ACCT000638,2026-06-11,20.0
ACCT000638,2026-06-12,16.81
ACCT000638,2026-06-13,19.68
ACCT000638,2026-06-14,11.83
ACCT000638,2026-06-15,11.24
ACCT000638,2026-06-16,15.68
ACCT000638,2026-06-17,9.21
ACCT000638,2026-06-18,26.18
ACCT000638,2026-06-19,13.06
ACCT000638,2026-06-20,37.59
ACCT000638,2026-06-21,21.69
ACCT000638,2026-06-22,11.79
ACCT000638,2026-06-23,25.75
ACCT000638,2026-06-24,4.07
ACCT000638,2026-06-25,7.61
ACCT000638,2026-06-26,25.16
ACCT000638,2026-06-27,10.99
ACCT000638,2026-06-28,15.63
ACCT000638,2026-06-29,11.14
ACCT000639,2026-05-31,20.57
ACCT000639,2026-06-01,17.97
ACCT000639,2026-06-02,6.57
ACCT000639,2026-06-03,41.76
ACCT000639,2026-06-04,31.27
ACCT000639,2026-06-05,2.08
ACCT000639,2026-06-06,2.98
ACCT000639,2026-06-07,2.22
ACCT000639,2026-06-08,7.95
ACCT000639,2026-06-09,27.83
ACCT000639,2026-06-10,14.83
ACCT000639,2026-06-11,10.99
ACCT000639,2026-06-12,2.81
ACCT000639,2026-06-13,19.0
ACCT000639,2026-06-14,20.43
ACCT000639,2026-06-15,13.38
ACCT000639,2026-06-16,32.15
ACCT000639,2026-06-17,32.28
ACCT000639,2026-06-18,8.66
ACCT000639,2026-06-19,12.07
ACCT000639,2026-06-20,33.11
ACCT000639,2026-06-21,12.81
ACCT000639,2026-06-22,9.24
ACCT000639,2026-06-23,18.71
ACCT000639,2026-06-24,31.31
ACCT000639,2026-06-25,19.09
ACCT000639,2026-06-26,8.61
ACCT000639,2026-06-27,10.49
ACCT000639,2026-06-28,22.36
ACCT000639,2026-06-29,12.98
ACCT000640,2026-05-31,7.78
ACCT000640,2026-06-01,3.28
ACCT000640,2026-06-02,3.56
ACCT000640,2026-06-03,3.99
ACCT000640,2026-06-04,3.79
ACCT000640,2026-06-05,1.29
ACCT000640,2026-06-06,6.14
ACCT000640,2026-06-07,10.05
ACCT000640,2026-06-08,5.33
ACCT000640,2026-06-09,5.82
